id,date,username,tweet,cleaned,dbscan_tfidf,range_id
ab31fe73-4e4c-4dbe-b7ae-41f9b80eaf94,2020-05-15,aryadwipangga03,lo? iya beneran hilang..... udah dianggap penipuan kah koinworks ini?,lo iya beneran hilang udah dianggap penipuan kah,0,361
bb680994-a863-4317-a36b-04f451f8b0ea,2020-05-15,aryadwipangga03,"ngga, informasi di aplikasi ga transparan, ga ada info siapa calon peminjamnya, ga ada info tanggal mulai dan berakhirnya pinjaman, ga ada info kalau pembayaran dari peminjam telat, suku bunga bisa berubah tiba2, potongan komisi ga konsisten, dll.....",ngga informasi aplikasi ga transparan ga ada info calon peminjamnya ga ada info tanggal pinjaman ga ada info pembayaran peminjam telat suku bunga bisa berubah tiba2 potongan komisi ga konsisten dll,-1,362
7d59ccb3-1216-4e70-a8e7-74c708f7d851,2020-05-15,predatorzl,"Worth ga sih invest di p2p lending macam @koinworks ?
#tanya
#investment
#fintech
#finance",worth ga sih invest p2p lending tanya investment fintech finance,0,363
ca1097a2-dba4-4b4f-902f-5a491274aeb2,2020-05-15,stevanh08,Aplikasinya untuk pendanaa apa ya?,aplikasinya pendanaa ya,16,364
682c404b-9d68-4189-a852-34bd81171200,2020-05-14,aw1g2g,app koinworks kok hilang dari playstore?,hilang playstore,0,365
c8be2404-ea1f-44a9-934c-ecd959f5c651,2020-05-14,moneyearningon1,Join at https://bit.ly/2L4Vz4N ,join at bit ly 2l4vz4n,0,366
f43fb155-c45a-4943-b9c2-d1e2fa44721e,2020-05-13,hadirrapp,"@Gadjian bersama @Koinworks menawarkan solusi berupa program ""Koin Gaji-THR 2020"" sebagai langkah konkret untuk membantu itikad baik perusahaan agar tetap membayar THR karyawannya.

Baca selengkapnya di:  http://bit.ly/DANATalanganTHR  || #THR #Lebaran2020 #COVID19 #COVIDー19 #Corona pic.twitter.com/No0UpJBZJE",gadjian menawarkan solusi program koin gaji thr langkah konkret membantu itikad perusahaan membayar thr karyawannya baca selengkapnya bit ly danatalanganthr thr lebaran2020 covid19 covid19 corona no0upjbzje,27,367
485f774a-de1b-4ceb-af8a-6c9eca2dad21,2020-05-13,gadjian,"Gadjian bersama @Koinworks menawarkan solusi berupa program ""Koin Gaji-THR 2020"" sebagai langkah konkret untuk membantu itikad baik perusahaan agar tetap membayar THR karyawannya.

Baca selengkapnya di:  http://bit.ly/DANATalanganTHR  || #THR #Lebaran2020 #COVID19 #COVIDー19 #Corona pic.twitter.com/BURE43M0NZ",gadjian menawarkan solusi program koin gaji thr langkah konkret membantu itikad perusahaan membayar thr karyawannya baca selengkapnya bit ly danatalanganthr thr lebaran2020 covid19 covid19 corona bure43m0nz,27,368
71cd2242-9eb4-417b-8015-a924514aa34e,2020-05-13,talentinthecld,"KoinWorks - the super financial app 

 https://zcu.io/2Ej8 
#fintech #digitalpayments pic.twitter.com/ov34pVmDuq",the super financial zcu io 2ej8 fintech digitalpayments ov34pvmduq,-1,369
98ba93df-0d4a-4079-b344-424e488733ec,2020-05-13,fintech_mag,"Building financial power for everyone: @koinworks ⚡

""Your finances, all in one place"" - KoinWorks' app leverages innovative digital technology to offer a suite of financial services activities from one central dashboard 👇🏼
 https://www.fintechmagazine.com/fintech/fintech-profile-koinworks-super-financial-app …",building financial power for everyone your finances all in one place leverages innovative digital technology to offer a suite of financial services activities from one central dashboard fintechmagazine fintech fintech profile super financial,-1,370
ddf2219e-e695-477b-b2ce-dfe21a72bca2,2020-05-12,hadirrapp,"Untuk meringankan itikad baik perusahaan yang tetap membayarkan THR karyawannya, @Gadjian bekerjasama dengan @KoinWorks menawarkan solusi dana talangan THR. Program ini diberi nama ""Koin Gaji THR 2020"".",meringankan itikad perusahaan membayarkan thr karyawannya gadjian bekerjasama menawarkan solusi dana talangan thr program nama koin gaji thr,-1,371
3eacaaa5-eb31-443a-be08-953e09e23b2f,2020-05-12,fintechzoom,"New article: ""FinTech profile: KoinWorks - the super financial app | FinTech"" has been published on Fintech Zoom -  https://fintechzoom.com/fintech_news_fintech/fintech-profile-koinworks-the-super-financial-app-fintech/ … @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO",new article fintech profile the super financial fintech has been published on fintech zoom fintechzoom fintech news fintech fintech profile the super financial fintech fintechzoom fintech blockchain crypto cryptocurrency ico,-1,372
c283ac6b-a832-4a32-999a-1b86071c1cb1,2020-05-12,011000101,"Oke sudah saya dm ya min, mohon bantuannya terima kasih",oke sudah dm ya min mohon bantuannya terima kasih,-1,373
26be2e96-df53-4edf-8ca5-5fe45943f94d,2020-05-12,suriyasubraman,"FinTech profile: KoinWorks - the super financial app: The fintech, which began life as a peer-to-peer lending company in 2016, achieves this with a full-stack financial solution that acts as Indonesia's first ...  http://dlvr.it/RWTwqm  #fintech",fintech profile the super financial the fintech which began life as a peer to peer lending company in achieves this with a full stack financial solution that acts as indonesia s first dlvr it rwtwqm fintech,-1,374
6508ec75-1aca-482c-80d8-075e908024e0,2020-05-12,vlxxha,Apa Itu Latte Factor? Pahami dan Cegah Kebiasaannya | KoinWorks Blog  https://koinworks.com/blog/latte-factor/ …,latte factor pahami cegah kebiasaannya blog blog latte factor,0,375
bfe19ac0-5727-4cdd-bfd0-e5d79b8dee3f,2020-05-12,initweetsae,Setelah research berkali2 baru nyadar klo koinworks itu instrumen p2p lending yang kurang lebih risk high dan kurang safety,research berkali2 nyadar klo instrumen p2p lending risk high safety,0,376
860d8732-3d98-49d7-81e7-977a8880fcb7,2020-05-12,011000101,"@koinworks mohon bantuannya karena saya coba email tapi belum ada balasan, tanggal 7 maret saya melakukan pendanaan sebesar 5.000.000 tapi kenapa tiba2 pendanaan saya hari ini berubah menjadi 100.000 mohon bantuannya  pic.twitter.com/ExshIuFITk",mohon bantuannya coba email ada balasan tanggal maret pendanaan tiba2 pendanaan berubah mohon bantuannya exshiufitk,0,377
65ef1cf4-10a3-4ce9-83ad-1bb4c68a7dd4,2020-05-12,yooreka_id,"Kolaborasi Dengan KoinWorks, Gadjian Tawarkan Dana Talangan THR bagi Pengusaha  https://ift.tt/3dBDtDP ",kolaborasi gadjian tawarkan dana talangan thr pengusaha ift tt 3dbdtdp,0,378
4ea264f7-3f9f-469a-98bf-45f5ed881d15,2020-05-12,ifkaru,"Heleh, loan di KW aja bnyk yg ga perform.. ajaib bgt ada gitu ksp di bogor bisa dapet pinjeman di kw, bayar cicilan sekali terus ngilang.. ga di filter dlu apa peminjamnya.. pdhal nama ksp itu namanya negatif di beberapa berita lokal ama nasional.",heleh loan kw bnyk ga perform ajaib bgt ada gitu ksp bogor bisa dapet pinjeman kw bayar cicilan ngilang ga filter dlu peminjamnya pdhal nama ksp namanya negatif berita lokal ama nasional,0,379
88dab40d-cb1f-4fea-826e-ae85e60b7be0,2020-05-12,dk_destha,"Hi, check out *KoinBisnis Loan (powered by KoinWorks)* is *easy, fast, low rate and the best of all, without collateral*. Perfect for all your business needs and KoinWorks allow *any business legality* ie: PT / CV / Home Industry (including personal name).  https://koinworks.onelink.me/LgVI/d16046a4 ",check out koinbisnis loan powered by is easy fast low rate and the best of all without collateral perfect for all your business needs and allow any business legality ie pt cv home industry including personal name onelink me lgvi d16046a4,-1,380
cab4b983-6b56-4e7b-a201-ced9cc20fa71,2020-05-12,irwanse76097963,"#investasi
#finance
#loan
#pinjamanonline
#jualbelisaham
#investasionline
  
350,000 KOIN untuk kamu raih kebebasan finansial!
Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18%…  https://www.instagram.com/p/CADm59Bp8Pt/?igshid=ymuo6e8ip46n …",investasi finance loan pinjamanonline jualbelisaham investasionline koin raih kebebasan finansial super financial indonesia hasil pendanaan p cadm59bp8pt igshid ymuo6e8ip46n,-1,381
e6bebdbc-1ba7-414a-b175-6b6d78b9cedc,2020-05-11,kontannews,"Gandeng KoinWorks, Gadjian tawarkan dana talangan THR bagi pelaku usaha  http://keuangan.kontan.co.id/news/gandeng-koinworks-gadjian-tawarkan-dana-talangan-thr-bagi-pelaku-usaha … #TunjanganHariRaya",gandeng gadjian tawarkan dana talangan thr pelaku usaha keuangan kontan co id news gandeng gadjian tawarkan dana talangan thr pelaku usaha tunjanganhariraya,0,382
aef068a0-b158-4d81-81b6-bab1ebe4b84a,2020-05-11,infokomputer,"Bekerja sama dengan KoinWorks, startup pengelolaan Sumber Daya Manusia, Gadjian, menawarkan solusi dana talangan THR -  https://buff.ly/35NNfQF  pic.twitter.com/8t9eNQTRcZ",startup pengelolaan sumber daya manusia gadjian menawarkan solusi dana talangan thr buff ly 35nnfqf 8t9enqtrcz,0,383
8d67ba98-9cde-40c1-a837-9b1fa74a63f5,2020-05-10,azkayasfa,"nice move @koinworks!
Kalau ada event2 setelah pandemi kontak2 @muirpotret ya!!",nice move ada event2 pandemi kontak2 muirpotret ya,0,384
a9a9deb7-1f59-4a55-b654-03419d153e0f,2020-05-10,bagusrahmanx,main reksadana atau ga koinworks dil,main reksadana ga dil,0,385
519e1657-82d1-4c70-88a5-362a82ce0414,2020-05-10,kopiarts,Aku isi formnya tp utk url bisnis/toko online/website gak tahu dn blm pnya.bgmn itu?,isi formnya tp utk url bisnis toko online website gak dn blm pnya bgmn,0,386
a823efec-bd67-472a-827d-6711a0bd02af,2020-05-09,dedy72968788,"Untuk.kalimantan barat,apa sudah bisa ..",kalimantan barat sudah bisa,1,387
ec33b7c9-4d04-44cf-8b5b-6b1c18be5ac1,2020-05-09,ramasap25178892,Gan..kenapa ya saya ketika hendak melampirkan documen tambahan via browser selalu loading lama...padahal saya pakai wifi..masih tetap lama..mohon pencerahan nya gan,gan ya melampirkan documen tambahan via browser loading pakai wifi mohon pencerahan nya gan,0,388
b3243c7c-f01d-4c17-b9a4-d2addb907993,2020-05-08,astryagr,mending beli koinworks beb 😂🙃,mending beli beb,0,389
cf4dfa90-5aaa-4728-ae4a-21f83621e265,2020-05-08,fartheist,"Hallo @koinworks, coba portofolio dan laporan keuangan dibuat lebih transparan. Ada yg udah jatuh tempo namun belum terbayarkan tanpa ada alasan yg jelas. Fitur buka data lender pun ga bisa dibuka. Bagaimana mau merekomendasikan keorang lain, jika keluhan usernya tdk ditanggapi.",hallo coba portofolio laporan keuangan transparan ada udah jatuh tempo terbayarkan ada alasan fitur buka data lender ga bisa dibuka merekomendasikan keorang keluhan usernya tdk ditanggapi,-1,390
a137db5a-214f-4314-91b8-1d6bef55e9be,2020-05-07,yesihendriani,"Check out ""KoinWorks x SNKI: Teknologi Keuangan di Tengah Pandemi""  https://www.eventbrite.com/e/koinworks-x-snki-teknologi-keuangan-di-tengah-pandemi-tickets-104230197326?utm-medium=discovery&utm-campaign=social&utm-content=attendeeshare&aff=estw&utm-source=tw&utm-term=listing … @Eventbrite",check out x snki teknologi keuangan pandemi eventbrite e x snki teknologi keuangan pandemi tickets utm medium discovery utm campaign social utm content attendeeshare aff estw utm source tw utm term listing eventbrite,0,391
fab4f6ba-662c-4501-95ae-49135dfa86ac,2020-05-06,mnews_id,"KoinWorks Ingin Masyarakat Bantu UMKM Melalui #LokalSupportLokal
 https://mnews.co.id/read/fokus/koinworks-ingin-masyarakat-bantu-umkm-melalui-lokalsupportlokal/ … via @mnews_id",masyarakat bantu umkm lokalsupportlokal mnews co id read fokus masyarakat bantu umkm lokalsupportlokal via mnews id,0,392
5aabd7bb-998e-4d8a-bc92-0e1543b1723a,2020-05-06,bleget,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

*Click to watch video*

 https://youtu.be/D1N34eRVkqM 

Download and *Use my code  DP12593 to get 350,000* KOIN or click  

KoinWor",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my dp12593 to get koin or click koinwor,6,393
422b1489-bf92-4da9-a135-f102cbca10cf,2020-08-11,voachinese,美国要求香港出口货物更换标签 贸易优惠就此终结 http://dlvr.it/RdQzTp ,Mei Guo Yao Qiu Xiang Gang Chu Kou Huo Wu Geng Huan Biao Qian Mao Yi You Hui Jiu Ci Zhong Jie dlvr it rdqztp,7,394
61d54665-f640-4876-8cae-d91a971e07b8,2020-05-05,dnki_,"Pandemi #COVID19 punya dampak yang sangat signifikan buat semua lapisan masyarakat. Gimana dampaknya & cara menghadapi masa-masa kritis seperti ini?

Cari tau jawabannya di webinar kita bersama @koinworks di waktu berikut.

Daftar segera karena tempat terbatas!

Sampai jumpa 👋🏻  pic.twitter.com/JTMK4oet8T",pandemi covid19 dampak signifikan lapisan masyarakat gimana dampaknya menghadapi kritis cari tau jawabannya webinar daftar terbatas jumpa jtmk4oet8t,0,395
bc0ca35b-09ab-4e20-8abd-61ef765413ec,2020-05-05,kontannews,"Kuartal I 2020, KoinWorks salurkan pinjaman Rp 307,14 miliar  http://keuangan.kontan.co.id/news/kuartal-i-2020-koinworks-salurkan-pinjaman-rp-30714-miliar … #Fintech",kuartal i salurkan pinjaman rp miliar keuangan kontan co id news kuartal i salurkan pinjaman rp miliar fintech,0,396
2f9463fd-3b8c-4a45-a5a8-747fe9e00a6c,2020-05-05,kontannews,KoinWorks luncurkan microsite  http://lokalsupportlokal.id  untuk membantu UKM saat pandemi  http://keuangan.kontan.co.id/news/koinworks-luncurkan-microsite-lokalsupportlokalid-untuk-membantu-ukm-saat-pandemi … #Fintech,luncurkan microsite lokalsupportlokal id membantu ukm pandemi keuangan kontan co id news luncurkan microsite lokalsupportlokalid membantu ukm pandemi fintech,0,397
0696f827-9a07-42cd-a657-35c84745d7ea,2020-05-05,dailysocial,"Malam ini! #SelasaStartup bersama CMO @koinworks 

STAY TUNED!  pic.twitter.com/fBHxrO610n",malam selasastartup cmo stay tuned fbhxro610n,0,398
0f40bafe-6ca9-4597-b137-89da3effe6d1,2020-05-05,vincentyantho,Terima kasih untuk informasi nya min,terima kasih informasi nya min,-1,399
e28899b8-0b54-4fe0-9ea3-a7669fa8d8af,2020-05-04,bachtiar2222,@koinworks mantap,mantap,0,400
47bde01b-dce5-4ec9-b2f7-3e7b66a3cb3b,2020-05-04,dailysocial,"Bagaimana kondisi fintech saat ini?
#SelasaStartup besok bersama CMO @koinworks 

STAY TUNED!  pic.twitter.com/WCeokJnOxJ",kondisi fintech selasastartup besok cmo stay tuned wceokjnoxj,0,401
28e9fbec-b260-4163-ba12-bbf18d932973,2020-05-04,vincentyantho,Apakah bisa mengambil produk pinjaman koin bisnis kalau tidak ada penghasilan tetap min?,bisa mengambil produk pinjaman koin bisnis ada penghasilan min,-1,402
faced933-4a73-41b8-b0f4-0c37ba49b031,2020-05-04,ijulekeh,@koinworks Halo loan ID 212020003A apakabar ya udh 3 bulan telat...,halo loan id 212020003a apakabar ya udh telat,-1,403
184d8353-b06e-4f38-80c4-718fd800b5a0,2020-05-03,ayamgoreng28,"P2P, klien gagal bayar, resiko tanggung sendiri, 
koinworks aja gak berani ngasih bunga segitu, padahal dia mitra tokopedia",p2p klien gagal bayar resiko tanggung gak berani ngasih bunga segitu mitra tokopedia,0,404
26e1d4af-b572-486c-8b88-40138e987607,2020-05-02,sudirma63678603,5 Tips Mengatur Keuangan yang Akan Membuat Anda Tidak Pernah Merasa Kehabisan Uang  https://koinworks.com/blog/5-tips-mengatur-keuangan-yang-akan-membuat-anda-tidak-pernah-merasa-kehabisan-uang/ … lewat @koinworks,tips mengatur keuangan kehabisan uang blog tips mengatur keuangan kehabisan uang,0,405
e83ba00b-171d-4306-8027-ad5f8708c005,2020-05-02,amychyndo,Mengenal Monkey Business: Apa itu Monkey Business?  https://koinworks.com/blog/mengenal-monkey-business/ … via @koinworks,mengenal monkey business monkey business blog mengenal monkey business via,0,406
bbcf04e3-a5d3-4c10-8794-e273cdf71d4e,2020-05-02,febtasty,"Investasi lewat hape ala millennials 

@indopremier @bareksacom @koinworks
#febtasty #HariPendidikanNasional2020 #MagerWithDCODE #BismillahWhithSaidDidu #KimJungUn #TikTokGirls #TikTok pic.twitter.com/SyBhz7ad18",investasi hape ala millennials indopremier bareksacom febtasty haripendidikannasional2020 magerwithdcode bismillahwhithsaiddidu kimjungun tiktokgirls tiktok sybhz7ad18,0,407
77fb0589-39bd-4b36-833b-46eb9e7fdeea,2020-05-01,farmel5,"KoinWorks Super Financial App. 
Start your financial journey in your own way!
Download and *get 350,000* KOIN using code  RN78529 click    https://koinworks.onelink.me/LgVI/c1907d05 ",super financial start your financial journey in your own way and get koin using rn78529 click onelink me lgvi c1907d05,-1,408
e86bf4f7-c16e-4d3b-b253-7fdd640e4b31,2020-05-01,majooindonesia,"Yuk, kunjungi Instagram @koinworks dan mulai bergabung dengan program #LokalSupportLokal. Bersama kita tumbuhkan UKM lokal supaya bisa kembali menggerakan roda perekonomian Indonesia! pic.twitter.com/coTmXfRhND",kunjungi bergabung program lokalsupportlokal tumbuhkan ukm lokal bisa menggerakan roda perekonomian indonesia cotmxfrhnd,28,409
91ba4d85-4ed8-4e73-9437-a7d80609e3f8,2020-05-01,majooindonesia,"Dengan program #LokalSupportLokal, KoinWorks akan membantu para pelaku UKM dalam mempromosikan usahanya pada khalayak banyak.  pic.twitter.com/lPAGv5EBtY",program lokalsupportlokal membantu pelaku ukm mempromosikan usahanya khalayak lpagv5ebty,0,410
ef9ee73c-f6e4-440b-b93a-38c3a10c2ad0,2020-05-01,majooindonesia,"Melihat hal ini KoinWorks sebagai fintech yang berkomitmen untuk membantu UKM Indonesia supaya terus tumbuh, mengambil langkah dengan membuat program #LokalSupportLokal. pic.twitter.com/3fUR6ewWDN",fintech berkomitmen membantu ukm indonesia tumbuh mengambil langkah program lokalsupportlokal 3fur6ewwdn,26,411
be7f0766-4cd5-42d6-8016-64c1f35bef7d,2020-05-01,djr18ud,"Hanya ada 3 kolom month, received dan remaining due,ini yang via handphone, posisinya masih remaining due",ada kolom month received remaining due via handphone posisinya remaining due,0,412
