,Unnamed: 0,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
2294,2294,2020-03-09,lokercirebon,Loker Cirebon,"Walk In Interview Koinworks X Ambassador Hospitality Training Center (AHTC)

Dapatkan kesempatan untuk bekerja di Dubai!
Daftarkan dirimu untuk mengikuti interview langsung di link dibawah ini…  https://www.instagram.com/p/B9fmq3bhwaW/?igshid=4uuq69ifeib5 …",['https://www.instagram.com/p/B9fmq3bhwaW/?igshid=4uuq69ifeib5'],0,0,[],da842940-e655-44d3-b28d-19346a81f373
2295,2295,2020-03-09,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",8a9623b8-1635-43c8-84fa-4fc49c19d979
2296,2296,2020-03-09,ishakirene,Gina irene ishak,@koinworks .. p2p saya buat RB FL 3741.. katanya udh paid.. tp sampe sekarang belum ada saya terima.. gmn nih?,[],0,0,[],e3281616-0968-4a8c-9f40-512c3809ec6f
2297,2297,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],617f0674-b54a-4af2-8c77-1f5089ff8d70
2298,2298,2020-03-09,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],987d33ef-90dd-44f0-9010-e61d1a99aa8e
2299,2299,2020-03-09,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],f08452cb-c911-4bb4-9b09-90c77319a501
2300,2300,2020-03-09,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],d1384cf4-913f-45a2-a090-0fec48f44b5d
2301,2301,2020-03-09,kabarsukadotcom,kabarsuka.com,#DitraktirKoinWorks; Sebuah Bentuk Apresiasi KoinWorks bagi para #PahlawanFinansial Indonesia http://rviv.ly/SbO9eY ,['http://rviv.ly/SbO9eY'],0,0,"['#ditraktirkoinworks', '#pahlawanfinansial']",b53623d8-faf8-4c5d-bc8e-e17435d4cda4
2302,2302,2020-03-09,mrd1f,ridwan🐨,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.

 Download dan *dapatkan 350,000* KOIN dengan kode saya MH71330 atau klik  https://koinworks.onelink.me/LgVI/f5f7b94b ",['https://koinworks.onelink.me/LgVI/f5f7b94b'],0,0,[],0b5da516-cf77-40dc-951c-af6e784fe98e
2303,2303,2020-03-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],421bd24c-d458-4b4a-8e63-98f2d5cead0f
2304,2304,2020-03-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],72189162-c19b-4fdf-8fce-627f66e046aa
2305,2305,2020-03-08,kontannews,KONTAN NEWS,Sebanyak 30% lender Koinworks salurkan pendanaan melalui KoinRobo  http://keuangan.kontan.co.id/news/sebanyak-30-lender-koinworks-salurkan-pendanaan-melalui-koinrobo … #Fintech,['http://keuangan.kontan.co.id/news/sebanyak-30-lender-koinworks-salurkan-pendanaan-melalui-koinrobo'],1,0,['#fintech'],16693bfb-8d42-4ae9-b2cf-d449d404377f
2306,2306,2020-03-08,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],93f52e8a-5c93-4720-9d82-49659b47c246
2307,2307,2020-03-08,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",2fdfc3d5-c464-4fa4-91a0-b2ab1271bbbd
2308,2308,2020-03-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b2a7571e-fed2-499c-9328-0fab41d56ab0
2309,2309,2020-03-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],8fb638b6-7045-4803-8caa-dca6b465031e
2310,2310,2020-03-07,captain_kuro,Khandar William,@koinworks bagaimana cara melihat laporan laba rugi? Menunya udah ga ada,[],0,0,[],1e1b19ee-bf5b-49a9-a482-98a466be107a
2311,2311,2020-03-07,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b7bff4d5-0348-477a-83bd-f27e43c33483
2312,2312,2020-03-07,thedyluna,loons,"[PROMO] Jadilah #ChangeMaker dengan Mendanai UMKM, Nikmati Cashback-nya!

Jangan lupa kode referralnya TH33460 ya😊🙏
 https://koinworks.com/blog/promo-changemaker-cashback-2-juta/ … via @koinworks",['https://koinworks.com/blog/promo-changemaker-cashback-2-juta/'],0,0,['#changemaker'],942226a7-31b2-4ad5-919e-ef2a755d812f
2313,2313,2020-03-07,fahrul95306316,FAHRUL,"@koinworks 
PERMISI SAYA KN LGI BUTUH UANG 900.000.000 JUTA APA KAH BISA MEMINJAMKAN KE SAYA",[],0,0,[],d0bcf67d-1b95-4c69-ad73-96ad16fea6f2
2314,2314,2020-03-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],6d319920-dc6c-40ac-8a24-3081455a4652
2315,2315,2020-03-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],382e4e02-9511-4533-93f2-59f37ae6ac57
2316,2316,2020-03-07,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",a2387e3e-1160-4294-9d42-7f771241d62d
2317,2317,2020-03-07,koinworks,KoinWorks,"Yuk, salurin dukungan finansial kamu dan jadilah #ChangeMaker lewat pendanaan KoinP2P dan KoinRobo di semua tenor via Super Financial App!

Selain kasih perubahan positif buat bangsa dan negara, kamu juga bakal…  https://www.instagram.com/p/B9adFS_gon_/?igshid=7eg4dbqskjro …",['https://www.instagram.com/p/B9adFS_gon_/?igshid=7eg4dbqskjro'],0,0,['#changemaker'],d81d6dd8-ca1e-44cd-9b08-cafd85ea293d
2318,2318,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],ba5e6d5d-1837-4d72-acfa-7b97a758998c
2319,2319,2020-03-07,kabarsukadotcom,kabarsuka.com,"KoinWorks Berbuka Puasa Bersama Media: Jaga Hati, Jaga THR  http://rviv.ly/FHXKJZ ",['http://rviv.ly/FHXKJZ'],0,0,[],0d8221f8-0392-416b-b948-49ba2f26dada
2320,2320,2020-03-07,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],59e78eb3-3adc-4670-9a84-1ccc4cb77e35
2321,2321,2020-03-07,ayuekasari19,Ayu Eka Sari,KoinWorks Super Finansial App adalah partner paling super yang pernah aku punya. Di sini semuanya super mudah dan menguntungkan. Klik link ini untuk dapatin 350rb KOIN atau bunga pinjaman yang rendah  https://koinworks.onelink.me/LgVI/d3cc2385 ,['https://koinworks.onelink.me/LgVI/d3cc2385'],0,0,[],2b9a9348-5e7f-4034-aeb3-1714dd73fc14
2322,2322,2020-03-06,reztory,Mr. Rez Iskandar,"Hi, check out *KoinEmployee powered by KoinWorks* We offer you a complete solution in accessing an *easy, fast and low rate employee loans perfect for all your personal needs.* 

*Download and Get all the benefits:*  https://koinworks.onelink.me/Nfbo/8P99Q352K3/?ref-code=MH39027 …",['https://koinworks.onelink.me/Nfbo/8P99Q352K3/?ref-code=MH39027'],0,0,[],50edd9e9-2dea-45aa-a0a0-05a78efd20bd
2323,2323,2020-03-06,koinworks,KoinWorks,"Welly Ng jadi salah satu Female Led di KoinRobo yang udah bikin perubahan sosial di sekitarnya.

Yuk, ikutin jejaknya dengan melakukan pendanaan di KoinRobo biar bisa kasih dampak sosial buat masyarakat dengan…  https://www.instagram.com/p/B9ZCLX7gOAe/?igshid=himyl2jjy24y …",['https://www.instagram.com/p/B9ZCLX7gOAe/?igshid=himyl2jjy24y'],0,0,[],bd97cd3d-74f3-46a0-8a5b-5248aa14af83
2324,2324,2020-03-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],9ae47c12-582a-4969-8d21-d64d15b70cb7
2325,2325,2020-03-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],06626971-0b33-4fb2-8fbc-6fe80c299556
2326,2326,2020-03-06,tioyes88,Slamet Septiono,Lama,[],0,0,[],2aa9f988-9722-434f-9ee2-502cc7c7e48b
2327,2327,2020-03-06,koinworks,KoinWorks,Di KoinWorks ada banyak jenis-jenis pinjaman yang lagi live loh. Jadi nggak perlu ragu buat melakukan pinjaman di KoinWorks ya karena setiap pinjaman yang diajuin udah lewat proses verifikasi. Dan kamu juga bisa tau…  https://www.instagram.com/p/B9YzzZegl4v/?igshid=1emmkubbxbgsu …,['https://www.instagram.com/p/B9YzzZegl4v/?igshid=1emmkubbxbgsu'],0,2,[],79d190a4-1589-4151-86ac-564897da4e41
2328,2328,2020-03-06,koinworks,KoinWorks,Hello Arya! Sudah dibantu jawab yaa. Boleh dicek yuk! 😉,[],0,0,[],b18dabda-cfb2-47d1-8d7b-8b0fafcedd40
2329,2329,2020-03-06,settingwaroeng,Waroeng Setting,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan hingga 18% p.a Khusus yg Suka BerINVEST

Lihat Videonya  https://youtu.be/1AHNVeiG4NE  
Download dan dapatkan 350,000 KOIN dengan kode saya a76432 atau klik  https://koinworks.onelink.me/LgVI/b785ddc8 
terdaftar & diawasi OJK","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/b785ddc8']",0,0,[],4eef734e-07a3-433a-9556-3408001a7f43
2330,2330,2020-03-06,aryasedana,Arya Sedana,"Min @koinworks , jawab donk dm nya",[],0,0,[],9131129f-9aeb-42d5-b317-6b141b000151
2331,2331,2020-03-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],3cdd2fb9-e4c3-427d-98d5-6e89dbb58dda
2332,2332,2020-03-06,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],be6ad3ba-08c3-4773-be0f-2dbfec146698
2333,2333,2020-03-06,koinworks,KoinWorks,"Hi! Kami mohon maaf yaa atas ketidaknyamanannya dan ingin kami ucapkan pula terima kasih atas kritik serta sarannya. Masukan Anda akan kami catat guna perkembangan KoinWorks ke depannya. Lalu jika Anda ada pertanyaan atau hal lainnya, silakan DM ke kami detailnya yaa 🙏",[],0,0,[],f9f5da73-7281-4f22-8147-e28b9268663e
2334,2334,2020-03-06,koinworks,KoinWorks,"Halo, mohon maaf sekali yaa atas ketidaknyamanannya namun enggak perlu khawatir karena kami sudah sampaikan update infonya ke DM. Boleh dicek yaa 😊",[],0,0,[],60d413f5-cb8d-41a0-853d-72b013b17bfd
2335,2335,2020-03-06,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",d327acc6-73df-4625-b521-ac5256752643
2336,2336,2020-03-06,andreaswb,andreaswb,WKWKWKWKW,[],0,0,[],65462658-489a-4a52-b056-7534545978f4
2337,2337,2020-03-06,ariyadifebri,Febri.,I save this for later 😝,[],0,0,[],58bd4494-9dc3-4343-8fb0-b847a229ac52
2338,2338,2020-03-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b557a0fd-42a5-44e4-ad7a-8ce4011c6a42
2339,2339,2020-01-09,danielchayau,Author,Check out the Audio Book Elven Magic on Audible https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1 …,['https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1'],31,219,[],f283f172-e485-4f36-977f-bc2422956abe
2340,2340,2020-03-06,ayuekasari19,Ayu Eka Sari,KoinWorks Super Finansial App adalah partner paling super yang pernah aku punya. Di sini semuanya super mudah dan menguntungkan. Klik link ini untuk dapatin 350rb KOIN atau bunga pinjaman yang rendah  https://koinworks.onelink.me/LgVI/4f1f1d02 ,['https://koinworks.onelink.me/LgVI/4f1f1d02'],0,0,[],1ba0a235-4ca8-4a77-a45a-a6da7df9abbf
2341,2341,2020-03-05,sivhamaliel,Andrew Santos,"*KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* in one single app.
Download and *Use my code  a42483 to get 350,000* KOIN or click  
KoinWorks is *registered & supervised by OJK* Indonesia Financial Service Authority",[],0,0,[],3cd4bd5d-1515-4405-9416-7d4985961153
2342,2342,2020-03-05,wellymulia,Welly Mulia,"@koinworks
Kapan kami sbg investor bisa mendapatkan laporan laba rugi untuk tahun 2019?

Seperti yg disediakan pada tahun 2018:
 https://share.getcloudapp.com/geu24WL7 

Ini untuk kebutuhan pelaporan SPT.

Thanks.",['https://share.getcloudapp.com/geu24WL7'],0,0,[],856c7801-98d4-49f6-a838-9427a24c683e
2343,2343,2020-03-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],1f0d83c4-7eda-4874-a268-c2896c91382f
2344,2344,2020-03-05,maulviadib,Maulvi M. Adib,"Mungkin bisa coba p2p lending yg bisa mulai dari 100rb, coba yg udah pasti aja kaya KoinWorks, mereka jg sering cashback koin tiap bulan, malahan welcome koin-nya senilai 350rb, cmiiw",[],0,0,[],2b9a89b9-0f4b-4546-8c8f-6c23101a74dc
2345,2345,2020-03-05,koinworks,KoinWorks,"Tujuan berbisnis emang buat cari untung. Tapi, jangan sampe keuntungan butain langkah kamu ya. Uang emang bikin banyak orang lupa akan segalanya.

Oleh karena itu, kembali lurusin niat kalo keuntungan bukan satu-satunya tujuan berbisnis yang harus kamu raih.

Setuju gak sob? pic.twitter.com/ROlqameni3",[],0,1,[],0ded30b2-8e58-4e36-a240-63e3a0f1d2fa
2346,2346,2020-03-05,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],cb71db22-ebc3-4230-961f-740b4aaf4db2
2347,2347,2020-03-05,koinworks,KoinWorks,gambaran ketika pendanaan lo di P2P udah pada cair pic.twitter.com/AMiZuNz6z5,[],0,2,[],a388cd65-9c5a-425a-a3b9-53295e22dd72
2348,2348,2020-03-05,koinworks,KoinWorks,"Aku sebenernya cuek loh,
tapi diem-diem aku suka isiin Saldo Kas kamu.
biar pendanaannya tetep lancar kayak sayang aku ke kamu.",[],0,0,[],425520d8-90ff-4c81-bf42-ec58d497eb85
2349,2349,2020-03-05,koinworks,KoinWorks,"*Lagi di Pantry*

👨: Bang kita lagi bangun usaha nih. Butuh biaya😭
🧔: Usaha apa bang? Sini kita bantuin!
👨: Gampang! Cobain dulu KoinBisnis bang.
🧔: Coba dimana bang?
👨: Di KoinWorks lah bang!

Sekarang kamu bisa kembangin bisnis kamu bareng KoinBisnis, udah pd coba belum?",[],0,1,[],47ef406f-86d5-4360-b538-5c7b3952191f
2350,2350,2020-03-05,koinworks,KoinWorks,Thank you! @tracxn This is an honor for us💙 https://twitter.com/Tracxn/status/1235471732795994115 …,['https://twitter.com/Tracxn/status/1235471732795994115'],1,1,[],c955f52e-10f6-456a-bc74-9d5d85ed9e01
2351,2351,2020-03-05,tracxn,Tracxn,"Congrats!! @applepiecapital, @modalkuid, @selflender, @indifitech, @koinworks, @kredxindia, @fundsocieties, @loantapin have made to ""Emerging Alternative Lending Startups 2020""!  https://tracxn.com/d/emerging-startups/top-alternative-lending-startups-2020 …
#lending #finance #mortgage #money #emergingtech #tech #startup",['https://tracxn.com/d/emerging-startups/top-alternative-lending-startups-2020'],0,3,"['#lending', '#finance', '#mortgage', '#money', '#emergingtech', '#tech', '#startup']",288aa713-1ecb-4402-83b7-6c782a48132e
2352,2352,2020-03-05,rif4l,rif4l,"Download dan *dapatkan 350,000* KOIN dengan kode saya 94333 atau klik  https://koinworks.onelink.me/LgVI/308f1a89 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/308f1a89'],0,0,[],42ee7ad1-eaa2-4606-a6f1-c57d4078f9c9
2353,2353,2020-03-05,koinworks,KoinWorks,Hai! Maaf banget yaa atas ketidaknyamanannya dan mungkin boleh diinfokan alamat email yang Anda gunakan buat pengajuan pinjamannya di KoinWorks ke DM? Supaya bisa kami coba cek 🙏,[],0,0,[],93626957-2686-4daf-9db7-27d8842a4134
2354,2354,2020-03-05,agendakotaid,AGENDAKOTA,"[Kopi Chat x KoinWorks] Journey of Indonesia’s Financial Super App

This month’s Kopi Chat will be sharing about Behind The Works of A Game-Changing Creator Enhancing The Future Of Fintech.

 https://agendakota.id/events/kopi-chat-x-koinworks-journey-of-indonesias-financial-super-app/ … pic.twitter.com/CSqzzcUCDh",['https://agendakota.id/events/kopi-chat-x-koinworks-journey-of-indonesias-financial-super-app/'],0,1,[],c9e1957a-7a63-43e6-ab3d-05ae66a829ba
2355,2355,2020-03-05,koinworks,KoinWorks,"Halo! DM Anda sudah dibalas yaa, yuk boleh dicek lagi 😊",[],0,0,[],2e5f1be9-a85c-48a9-9497-1ffcd6ae62b6
2356,2356,2020-03-05,eventsurabaya,Event Surabaya,"Yuk diskusi bagaimana mengelola keuangan pribadi yang baik bersama KoinWorks dan hiremaxi GRATIS, daftar di:  http://www.hiremaxi.com . pic.twitter.com/crfar3MpHA",['http://www.hiremaxi.com'],0,0,[],c4146c67-2836-446e-baaa-2e6f37241073
2357,2357,2020-03-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],6afd6bd8-8309-4f8b-875b-3b4b0117d6ad
2358,2358,2020-03-05,koinworks,KoinWorks,"Oh ternyata Tuitter sekarang punya fitur Highlight Story😆

Siapa yang setuju kalo kita share konten story di Tuitter jugak? https://twitter.com/koinworks/status/1235397255433031682 …",['https://twitter.com/koinworks/status/1235397255433031682'],0,1,[],74940ebb-e905-41a6-bfdc-18ec6c2c6292
2359,2359,2020-03-05,koinworks,KoinWorks,Iyaa sudah dibantu jawab kok Imam. Boleh dicek lagi yaa DM Anda 😊,[],0,0,[],ebf877e8-bd42-4f6d-80b7-036553eefe31
2360,2360,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],72b5b25a-cd9a-4feb-99f6-73a9985bf6fd
