index,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,cleaned,flair_dataset,is_ref
2420,2020-03-03,bimo_____,Bimo,"*KoinWorks is registered and supervised by OJK* 
Winner of The Asian Banker Financial 2019 in Indonesia (Category Lending) 
Tenor up to 24 months 
Interest rate from 0,75% per month 
No Collateral 
No early repayment fees",[],0,0,[],is registered and supervised by ojk winner of the asian banker financial in indonesia category lending tenor up to months interest rate from month no collateral no early repayment fees,koinworks is registered and supervised by ojk winner of the asian banker financial in indonesia category lending tenor up to months interest rate from per month no collateral no early repayment fees,False
2421,2020-03-03,bimo_____,Bimo,"Hi, check out *KoinEmployee powered by KoinWorks* We offer you a complete solution in accessing an *easy, fast and low rate employee loans perfect for all your personal needs.* 

*Download and Get all the benefits:*  https://koinworks.onelink.me/Nfbo/8P99Q352K3/?ref-code=RB23974 …",['https://koinworks.onelink.me/Nfbo/8P99Q352K3/?ref-code=RB23974'],0,0,[],check out koinemployee powered by we offer you a complete solution in accessing an easy fast and low rate employee loans perfect for all your personal needs and get all the benefits onelink me nfbo 8p99q352k3 ref rb23974 ...,hi check out koinemployee powered by koinworks we offer you a complete solution in accessing an easy fast and low rate employee loans perfect for all your personal needs download and get all the benefits https koinworks onelink me nfbo 8p99q352k3 ref code rb23974 ...,False
2424,2020-03-03,claudiacanio,Claudia Canio,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.
Download and *Use my code  CL21108  to get 350,000* KOIN or click   https://koinworks.onelink.me/LgVI/3c7f36  *registered & supervised by OJK*",['https://koinworks.onelink.me/LgVI/3c7f36'],0,0,[],let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my cl21108 to get koin or click onelink me lgvi 3c7f36 registered supervised by ojk,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code cl21108 to get koin or click https koinworks onelink me lgvi 3c7f36 registered supervised by ojk,False
2429,2020-03-03,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2430,2020-03-03,ardabukanardi,Arda S.,Yuk cek lagi DM nya,[],0,0,[],cek dm nya,yuk cek lagi dm nya,False
2431,2020-03-03,motorbless,Motor Bless,"We followed @koinworks and hope there will be a fund to scale up our used motorcycle bussiness.
Thank you.",[],0,0,[],we followed and hope there will be a fund to scale up our used motorcycle bussiness thank you,we followed koinworks and hope there will be a fund to scale up our used motorcycle bussiness thank you,False
2433,2020-03-02,mccndai,🌙,"Amartha, investree, koinworks :((",[],0,0,[],amartha investree,amartha investree koinworks,False
2436,2020-03-02,shopeecare,Shopee Care,"Hai kak. Mengenai bunga dari KoinWorks, Modalku, Taralite bisa dicek simulasinya di link berikut yah  https://shp.ee/bj68vnz  ,  https://bit.ly/2x0Sq2h  ,  https://bit.ly/39ii8gS  .:) ^SA","['https://shp.ee/bj68vnz', 'https://bit.ly/2x0Sq2h', 'https://bit.ly/39ii8gS']",0,0,[],hai kak bunga modalku taralite bisa dicek simulasinya link yah shp ee bj68vnz bit ly 2x0sq2h bit ly 39ii8gs sa,hai kak mengenai bunga dari koinworks modalku taralite bisa dicek simulasinya di link berikut yah https shp ee bj68vnz https bit ly 2x0sq2h https bit ly 39ii8gs sa,False
2437,2020-03-02,eventsurabaya,Event Surabaya,"Yuk diskusi bagaimana mengelola keuangan pribadi yang baik bersama KoinWorks dan hiremaxi GRATIS, daftar di:  http://www.hiremaxi.com  pic.twitter.com/8otNiB2nF8",['http://www.hiremaxi.com'],0,1,[],diskusi mengelola keuangan pribadi hiremaxi gratis daftar hiremaxi 8otnib2nf8,yuk diskusi bagaimana mengelola keuangan pribadi yang baik bersama koinworks dan hiremaxi gratis daftar di http www hiremaxi com pic twitter com 8otnib2nf8,False
2438,2020-03-02,kangnov_,Nov,"sudah di DM nih, enggak d bales",[],0,0,[],sudah dm nih d bales,sudah di dm nih enggak d bales,False
2439,2020-03-02,agusnymous,Sugus,"@ShopeeCare kak ini saya dpt penawaran pinjaman modal.. nah misal saya pinjem 76jt x 12bulan, untuk bunganya berapa ya? Dari koinworks, modalku, taralite.. mau pilih yg bunga kecil.. thanks  pic.twitter.com/uxDJGuuBnt",[],0,0,[],shopeecare kak dpt penawaran pinjaman modal pinjem 76jt x 12bulan bunganya ya modalku taralite pilih bunga thanks uxdjguubnt,shopeecare kak ini saya dpt penawaran pinjaman modal nah misal saya pinjem 76jt x 12bulan untuk bunganya berapa ya dari koinworks modalku taralite mau pilih yg bunga kecil thanks pic twitter com uxdjguubnt,False
2444,2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5153,13188,['#foodiskon'],kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
2446,2020-03-02,alizahilya,Aliza Hilya Mafaza Ginting,Terimakasih,[],0,0,[],terimakasih,terimakasih,False
2449,2020-03-02,tioyes88,Slamet Septiono,@koinworks dm min,[],0,0,[],dm min,koinworks dm min,False
2451,2020-03-02,ardabukanardi,Arda S.,halo?,[],0,0,[],halo,halo,False
2452,2020-03-02,kabarsukadotcom,kabarsuka.com,"KoinWorks Berbuka Puasa Bersama Media: Jaga Hati, Jaga THR  http://rviv.ly/FHXKJZ ",['http://rviv.ly/FHXKJZ'],0,0,[],berbuka puasa media jaga hati jaga thr rviv ly fhxkjz,koinworks berbuka puasa bersama media jaga hati jaga thr http rviv ly fhxkjz,False
2453,2020-03-02,kuroikyun,Goldy Ventura,"@koinworks Halo admin untuk ID produk no.  212019fb3f kenapa belum dibayar ya?
Seharusnya tgl 1 Oktober sudah lunas 2 jt lebihnya. Tolong ditagihkan
ya, karena sudah lebih dari 150 hari menunggak. Seharusnya sudah masuk
status GAGAL BAYAR.Terima
kasih.",[],0,0,[],halo admin id produk no 212019fb3f dibayar ya tgl oktober sudah lunas jt lebihnya tolong ditagihkan ya sudah menunggak sudah masuk status gagal bayar terima kasih,koinworks halo admin untuk id produk no 212019fb3f kenapa belum dibayar ya seharusnya tgl oktober sudah lunas jt lebihnya tolong ditagihkan ya karena sudah lebih dari hari menunggak seharusnya sudah masuk status gagal bayar terima kasih,False
2454,2020-03-02,selpipoy,SELPI,"@koinworks withdrawal ke rek bank proses nya brp lama ya min? 
Aku kemarin ad withdrawal tapi sampe sekarang belum masuk-masuk",[],0,0,[],withdrawal rek bank proses nya brp ya min kemarin ad withdrawal sampe masuk masuk,koinworks withdrawal ke rek bank proses nya brp lama ya min aku kemarin ad withdrawal tapi sampe sekarang belum masuk masuk,False
2456,2020-03-02,kangnov_,Nov,"@koinworks ini knp yg feb gak cair"", gmn sih ampe masuk bulan maret juga.  pic.twitter.com/aTS5MiZP9I",[],0,0,[],knp feb gak cair gmn sih ampe masuk maret ats5mizp9i,koinworks ini knp yg feb gak cair gmn sih ampe masuk bulan maret juga pic twitter com ats5mizp9i,False
2457,2020-03-02,adiwirak,Adi Wira Kusuma,"to @koinworks , cek dm nya dong. Intinya mohon dipercepatlah proses penarikan saya. Masak dah kena admin 5rb harus hingga 5hari? sedangkan di Cashwagon aja, penarikannya bebas admin, dan realtime lagi. @ojkindonesia",[],0,0,[],to cek dm nya intinya mohon dipercepatlah proses penarikan masak dah kena admin 5rb 5hari cashwagon penarikannya bebas admin realtime ojkindonesia,to koinworks cek dm nya dong intinya mohon dipercepatlah proses penarikan saya masak dah kena admin 5rb harus hingga 5hari sedangkan di cashwagon aja penarikannya bebas admin dan realtime lagi ojkindonesia,False
2458,2020-03-02,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2460,2020-03-02,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan*
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/49aaaddd 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/49aaaddd'],0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 49aaaddd terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 49aaaddd koinworks terdaftar dan diawasi oleh ojk,False
2461,2020-03-02,paulwizard,Paul Wizard,"Hi, let me introduce you to KoinWorks, Indonesia First Super Financial App. Get *return up to 18% p.a and non-collateralized loan in one single app. 
 
 Download and Use my code  to get 350,000 KOIN or click  https://koinworks.onelink.me/LgVI/b56a1607 
KoinWorks is registered and supervised by OJK",['https://koinworks.onelink.me/LgVI/b56a1607'],0,0,[],let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my to get koin or click onelink me lgvi b56a1607 is registered and supervised by ojk,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code to get koin or click https koinworks onelink me lgvi b56a1607 koinworks is registered and supervised by ojk,False
2463,2020-03-01,raja190490,Lelakipujaanmu,"Hi,ini KoinWorks Super Financial App pertama Hasil Pendanaan hingga 18% p.a dan pinjaman tanpa agunan semua 
 Lihat Videonya
  https://youtu.be/1AHNVeiG4NE  
 Download dan dptkan 350,000 KOIN dgn kode saya KN90805 klik  https://koinworks.onelink.me/LgVI/458ed7ad 
KoinWorks terdaftar dan diawasi oleh OJK","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/458ed7ad']",0,1,[],super financial hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dptkan koin dgn kode kn90805 klik onelink me lgvi 458ed7ad terdaftar diawasi ojk,hi ini koinworks super financial app pertama hasil pendanaan hingga p a dan pinjaman tanpa agunan semua lihat videonya https youtu be 1ahnveig4ne download dan dptkan koin dgn kode saya kn90805 klik https koinworks onelink me lgvi 458ed7ad koinworks terdaftar dan diawasi oleh ojk,False
2464,2020-03-01,raja190490,Lelakipujaanmu,"KoinWorks Super Financial App di Indonesia.Hasil Pendanaan hingga 18% dan pinjaman tanpa agunan* semua di 1 App.
  https://youtu.be/1AHNVeiG4NE  
 Download dan dapatkan 350,000KOIN dengan kode saya KN90805 atau klik  https://koinworks.onelink.me/LgVI/406e5d7c 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/406e5d7c']",0,0,[],super financial indonesia hasil pendanaan pinjaman agunan be 1ahnveig4ne dapatkan 000koin kode kn90805 klik onelink me lgvi 406e5d7c terdaftar diawasi ojk,koinworks super financial app di indonesia hasil pendanaan hingga dan pinjaman tanpa agunan semua di app https youtu be 1ahnveig4ne download dan dapatkan 000koin dengan kode saya kn90805 atau klik https koinworks onelink me lgvi 406e5d7c koinworks terdaftar dan diawasi oleh ojk,False
2466,2020-03-01,handokotjung,Handoko Tjung,Iya Koinworks termasuk p2p lending,[],0,0,[],iya p2p lending,iya koinworks termasuk p2p lending,False
2467,2020-03-01,arfisulthani,Arfi Sulthani Syam,Ini temen-temennya Koinworks juga kan?,[],0,0,[],temen temennya,ini temen temennya koinworks juga kan,False
2470,2020-03-01,inowinantea,Ino Winantea,@koinworks tell your engineers to work properly. Still lots of bugs after the app revamp. Filters not working properly. Loans statuses are incorrect. Payments paid but still marked as unpaid. Wtf man. 🤯🤯🤯  pic.twitter.com/OqEqKs0jG2,[],0,0,[],tell your engineers to work properly still lots of bugs after the revamp filters not working properly loans statuses are incorrect payments paid but still marked as unpaid wtf man oqeqks0jg2,koinworks tell your engineers to work properly still lots of bugs after the app revamp filters not working properly loans statuses are incorrect payments paid but still marked as unpaid wtf man pic twitter com oqeqks0jg2,False
2471,2020-03-01,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2475,2020-02-29,ryannnriyadiii,Ryan Riyadi and 950 others,"Am i stupid of losing 50% base salary offrred by Koinworks and moving into boutique IB? 

Don't think so, setelah diconvince Partner langsung.",[],0,0,[],am i stupid of losing base salary offrred by and moving into boutique ib don t think so diconvince partner langsung,am i stupid of losing base salary offrred by koinworks and moving into boutique ib don t think so setelah diconvince partner langsung,False
2476,2020-02-29,liputan4com,LIPUTAN4.COM,KoinWorks Tatap Muka dan Dialog Bersama Milenial Kota Kupang  https://liputan4.com/koinworks-tatap-muka-dan-dialog-bersama-milenial-kota-kupang/ … pic.twitter.com/aZVbIL3tJh,['https://liputan4.com/koinworks-tatap-muka-dan-dialog-bersama-milenial-kota-kupang/'],1,0,[],tatap muka dialog milenial kota kupang liputan4 tatap muka dialog milenial kota kupang ... azvbil3tjh,koinworks tatap muka dan dialog bersama milenial kota kupang https liputan4 com koinworks tatap muka dan dialog bersama milenial kota kupang ... pic twitter com azvbil3tjh,False
2477,2020-02-29,ardabukanardi,Arda S.,@koinworks cek dm dong min,[],0,0,[],cek dm min,koinworks cek dm dong min,False
2481,2020-02-29,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2485,2020-02-28,fadhilahnur88,fadhilahnur,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE 
 https://koinworks.onelink.me/LgVI/c72891d8 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/c72891d8']",0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne onelink me lgvi c72891d8 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app lihat videonya https youtu be 1ahnveig4ne https koinworks onelink me lgvi c72891d8 koinworks terdaftar dan diawasi oleh ojk,False
